,operatetime,_c1,day,hour,period,day_type,timestamp
6881,2021081206,415,594,6,3,1,1628719200.0
6882,2021081205,123,594,5,3,1,1628715600.0
6883,2021081204,54,594,4,3,1,1628712000.0
6884,2021081203,49,594,3,3,1,1628708400.0
6885,2021081202,65,594,2,3,1,1628704800.0
6886,2021081201,231,594,1,3,1,1628701200.0
6887,2021081200,369,594,0,3,1,1628697600.0
6888,2021081123,755,593,23,3,1,1628694000.0
6889,2021081122,1357,593,22,2,1,1628690400.0
6890,2021081121,2365,593,21,2,1,1628686800.0
6891,2021081120,3474,593,20,2,1,1628683200.0
6892,2021081119,6954,593,19,2,1,1628679600.0
6893,2021081118,17185,593,18,1,1,1628676000.0
6894,2021081117,41704,593,17,1,1,1628672400.0
6895,2021081116,55987,593,16,1,1,1628668800.0
6896,2021081115,64143,593,15,1,1,1628665200.0
6897,2021081114,63376,593,14,1,1,1628661600.0
6898,2021081113,26777,593,13,1,1,1628658000.0
6899,2021081112,12223,593,12,1,1,1628654400.0
6900,2021081111,38957,593,11,1,1,1628650800.0
6901,2021081110,55005,593,10,1,1,1628647200.0
6902,2021081109,78620,593,9,1,1,1628643600.0
6903,2021081108,82402,593,8,1,1,1628640000.0
6904,2021081107,5071,593,7,2,1,1628636400.0
6905,2021081106,423,593,6,3,1,1628632800.0
6906,2021081105,196,593,5,3,1,1628629200.0
6907,2021081104,73,593,4,3,1,1628625600.0
6908,2021081103,148,593,3,3,1,1628622000.0
6909,2021081102,93,593,2,3,1,1628618400.0
6910,2021081101,237,593,1,3,1,1628614800.0
6911,2021081100,296,593,0,3,1,1628611200.0
6912,2021081023,782,592,23,3,1,1628607600.0
6913,2021081022,1331,592,22,2,1,1628604000.0
6914,2021081021,2218,592,21,2,1,1628600400.0
6915,2021081020,3716,592,20,2,1,1628596800.0
6916,2021081019,7106,592,19,2,1,1628593200.0
6917,2021081018,17860,592,18,1,1,1628589600.0
6918,2021081017,42641,592,17,1,1,1628586000.0
6919,2021081016,57728,592,16,1,1,1628582400.0
6920,2021081015,66803,592,15,1,1,1628578800.0
6921,2021081014,64973,592,14,1,1,1628575200.0
6922,2021081013,27439,592,13,1,1,1628571600.0
6923,2021081012,12924,592,12,1,1,1628568000.0
6924,2021081011,40601,592,11,1,1,1628564400.0
6925,2021081010,57058,592,10,1,1,1628560800.0
6926,2021081009,78296,592,9,1,1,1628557200.0
6927,2021081008,83587,592,8,1,1,1628553600.0
6928,2021081007,5176,592,7,2,1,1628550000.0
6929,2021081006,464,592,6,3,1,1628546400.0
6930,2021081005,116,592,5,3,1,1628542800.0
6931,2021081004,57,592,4,3,1,1628539200.0
6932,2021081003,95,592,3,3,1,1628535600.0
6933,2021081002,70,592,2,3,1,1628532000.0
6934,2021081001,176,592,1,3,1,1628528400.0
6935,2021081000,330,592,0,3,1,1628524800.0
6936,2021080923,629,591,23,3,1,1628521200.0
6937,2021080922,1318,591,22,2,1,1628517600.0
6938,2021080921,2239,591,21,2,1,1628514000.0
6939,2021080920,3854,591,20,2,1,1628510400.0
6940,2021080919,7465,591,19,2,1,1628506800.0
6941,2021080918,18397,591,18,1,1,1628503200.0
6942,2021080917,43391,591,17,1,1,1628499600.0
6943,2021080916,59285,591,16,1,1,1628496000.0
6944,2021080915,67421,591,15,1,1,1628492400.0
6945,2021080914,67614,591,14,1,1,1628488800.0
6946,2021080913,28311,591,13,1,1,1628485200.0
6947,2021080912,13782,591,12,1,1,1628481600.0
6948,2021080911,42762,591,11,1,1,1628478000.0
6949,2021080910,60671,591,10,1,1,1628474400.0
6950,2021080909,84920,591,9,1,1,1628470800.0
6951,2021080908,85871,591,8,1,1,1628467200.0
6952,2021080907,5334,591,7,2,1,1628463600.0
6953,2021080906,410,591,6,3,1,1628460000.0
6954,2021080905,150,591,5,3,1,1628456400.0
6955,2021080904,43,591,4,3,1,1628452800.0
6956,2021080903,125,591,3,3,1,1628449200.0
6957,2021080902,57,591,2,3,1,1628445600.0
6958,2021080901,170,591,1,3,1,1628442000.0
6959,2021080900,266,591,0,3,1,1628438400.0
6960,2021080823,554,590,23,3,2,1628434800.0
6961,2021080822,926,590,22,2,2,1628431200.0
6962,2021080821,1276,590,21,2,2,1628427600.0
6963,2021080820,1509,590,20,2,2,1628424000.0
6964,2021080819,1903,590,19,2,2,1628420400.0
6965,2021080818,2585,590,18,1,2,1628416800.0
6966,2021080817,4200,590,17,1,2,1628413200.0
6967,2021080816,4370,590,16,1,2,1628409600.0
6968,2021080815,4960,590,15,1,2,1628406000.0
6969,2021080814,3586,590,14,1,2,1628402400.0
6970,2021080813,2951,590,13,1,2,1628398800.0
6971,2021080812,2247,590,12,1,2,1628395200.0
6972,2021080811,4158,590,11,1,2,1628391600.0
6973,2021080810,4774,590,10,1,2,1628388000.0
6974,2021080809,5933,590,9,1,2,1628384400.0
6975,2021080808,3885,590,8,1,2,1628380800.0
6976,2021080807,684,590,7,2,2,1628377200.0
6977,2021080806,135,590,6,3,2,1628373600.0
6978,2021080805,140,590,5,3,2,1628370000.0
6979,2021080804,43,590,4,3,2,1628366400.0
6980,2021080803,127,590,3,3,2,1628362800.0
6981,2021080802,54,590,2,3,2,1628359200.0
6982,2021080801,181,590,1,3,2,1628355600.0
6983,2021080800,210,590,0,3,2,1628352000.0
6984,2021080723,594,589,23,3,2,1628348400.0
6985,2021080722,784,589,22,2,2,1628344800.0
6986,2021080721,1093,589,21,2,2,1628341200.0
6987,2021080720,1357,589,20,2,2,1628337600.0
6988,2021080719,1799,589,19,2,2,1628334000.0
6989,2021080718,3085,589,18,1,2,1628330400.0
6990,2021080717,5057,589,17,1,2,1628326800.0
6991,2021080716,5477,589,16,1,2,1628323200.0
6992,2021080715,5998,589,15,1,2,1628319600.0
6993,2021080714,4574,589,14,1,2,1628316000.0
6994,2021080713,3736,589,13,1,2,1628312400.0
6995,2021080712,3394,589,12,1,2,1628308800.0
6996,2021080711,6363,589,11,1,2,1628305200.0
6997,2021080710,8033,589,10,1,2,1628301600.0
6998,2021080709,9762,589,9,1,2,1628298000.0
6999,2021080708,7309,589,8,1,2,1628294400.0
7000,2021080707,1123,589,7,2,2,1628290800.0
7001,2021080706,203,589,6,3,2,1628287200.0
7002,2021080705,156,589,5,3,2,1628283600.0
7003,2021080704,42,589,4,3,2,1628280000.0
7004,2021080703,122,589,3,3,2,1628276400.0
7005,2021080702,75,589,2,3,2,1628272800.0
7006,2021080701,195,589,1,3,2,1628269200.0
7007,2021080700,332,589,0,3,2,1628265600.0
7008,2021080623,675,588,23,3,1,1628262000.0
7009,2021080622,1130,588,22,2,1,1628258400.0
7010,2021080621,1888,588,21,2,1,1628254800.0
7011,2021080620,3280,588,20,2,1,1628251200.0
7012,2021080619,6585,588,19,2,1,1628247600.0
7013,2021080618,17121,588,18,1,1,1628244000.0
7014,2021080617,39628,588,17,1,1,1628240400.0
7015,2021080616,52177,588,16,1,1,1628236800.0
7016,2021080615,58864,588,15,1,1,1628233200.0
7017,2021080614,58301,588,14,1,1,1628229600.0
7018,2021080613,24780,588,13,1,1,1628226000.0
7019,2021080612,11959,588,12,1,1,1628222400.0
7020,2021080611,36702,588,11,1,1,1628218800.0
7021,2021080610,51510,588,10,1,1,1628215200.0
7022,2021080609,71493,588,9,1,1,1628211600.0
7023,2021080608,76759,588,8,1,1,1628208000.0
7024,2021080607,5022,588,7,2,1,1628204400.0
7025,2021080606,437,588,6,3,1,1628200800.0
7026,2021080605,181,588,5,3,1,1628197200.0
7027,2021080604,61,588,4,3,1,1628193600.0
7028,2021080603,137,588,3,3,1,1628190000.0
7029,2021080602,76,588,2,3,1,1628186400.0
7030,2021080601,186,588,1,3,1,1628182800.0
7031,2021080600,343,588,0,3,1,1628179200.0
7032,2021080523,796,587,23,3,1,1628175600.0
7033,2021080522,1236,587,22,2,1,1628172000.0
7034,2021080521,2076,587,21,2,1,1628168400.0
7035,2021080520,3278,587,20,2,1,1628164800.0
7036,2021080519,6368,587,19,2,1,1628161200.0
7037,2021080518,15115,587,18,1,1,1628157600.0
7038,2021080517,36943,587,17,1,1,1628154000.0
7039,2021080516,51839,587,16,1,1,1628150400.0
7040,2021080515,58954,587,15,1,1,1628146800.0
7041,2021080514,58646,587,14,1,1,1628143200.0
7042,2021080513,25330,587,13,1,1,1628139600.0
7043,2021080512,11930,587,12,1,1,1628136000.0
7044,2021080511,36200,587,11,1,1,1628132400.0
7045,2021080510,50946,587,10,1,1,1628128800.0
7046,2021080509,72070,587,9,1,1,1628125200.0
7047,2021080508,77764,587,8,1,1,1628121600.0
7048,2021080507,4819,587,7,2,1,1628118000.0
7049,2021080506,399,587,6,3,1,1628114400.0
7050,2021080505,156,587,5,3,1,1628110800.0
7051,2021080504,57,587,4,3,1,1628107200.0
7052,2021080503,127,587,3,3,1,1628103600.0
7053,2021080502,59,587,2,3,1,1628100000.0
7054,2021080501,184,587,1,3,1,1628096400.0
7055,2021080500,318,587,0,3,1,1628092800.0
7056,2021080423,704,586,23,3,1,1628089200.0
7057,2021080422,1173,586,22,2,1,1628085600.0
7058,2021080421,1997,586,21,2,1,1628082000.0
7059,2021080420,3187,586,20,2,1,1628078400.0
7060,2021080419,6104,586,19,2,1,1628074800.0
7061,2021080418,15723,586,18,1,1,1628071200.0
7062,2021080417,38004,586,17,1,1,1628067600.0
7063,2021080416,51347,586,16,1,1,1628064000.0
7064,2021080415,59954,586,15,1,1,1628060400.0
7065,2021080414,58882,586,14,1,1,1628056800.0
7066,2021080413,24296,586,13,1,1,1628053200.0
7067,2021080412,11782,586,12,1,1,1628049600.0
7068,2021080411,36402,586,11,1,1,1628046000.0
7069,2021080410,51476,586,10,1,1,1628042400.0
7070,2021080409,72194,586,9,1,1,1628038800.0
7071,2021080408,77048,586,8,1,1,1628035200.0
7072,2021080407,4958,586,7,2,1,1628031600.0
7073,2021080406,435,586,6,3,1,1628028000.0
7074,2021080405,206,586,5,3,1,1628024400.0
7075,2021080404,105,586,4,3,1,1628020800.0
7076,2021080403,171,586,3,3,1,1628017200.0
7077,2021080402,124,586,2,3,1,1628013600.0
7078,2021080401,257,586,1,3,1,1628010000.0
7079,2021080400,378,586,0,3,1,1628006400.0
7080,2021080323,751,585,23,3,1,1628002800.0
7081,2021080322,1276,585,22,2,1,1627999200.0
7082,2021080321,1993,585,21,2,1,1627995600.0
7083,2021080320,3116,585,20,2,1,1627992000.0
7084,2021080319,6119,585,19,2,1,1627988400.0
7085,2021080318,15499,585,18,1,1,1627984800.0
7086,2021080317,38276,585,17,1,1,1627981200.0
7087,2021080316,51660,585,16,1,1,1627977600.0
7088,2021080315,59038,585,15,1,1,1627974000.0
7089,2021080314,59808,585,14,1,1,1627970400.0
7090,2021080313,25013,585,13,1,1,1627966800.0
7091,2021080312,11883,585,12,1,1,1627963200.0
7092,2021080311,36352,585,11,1,1,1627959600.0
7093,2021080310,52619,585,10,1,1,1627956000.0
7094,2021080309,73396,585,9,1,1,1627952400.0
7095,2021080308,79008,585,8,1,1,1627948800.0
7096,2021080307,4971,585,7,2,1,1627945200.0
7097,2021080306,392,585,6,3,1,1627941600.0
7098,2021080305,164,585,5,3,1,1627938000.0
7099,2021080304,38,585,4,3,1,1627934400.0
7100,2021080303,105,585,3,3,1,1627930800.0
7101,2021080302,55,585,2,3,1,1627927200.0
7102,2021080301,183,585,1,3,1,1627923600.0
7103,2021080300,312,585,0,3,1,1627920000.0
7104,2021080223,873,584,23,3,1,1627916400.0
7105,2021080222,1663,584,22,2,1,1627912800.0
7106,2021080221,2508,584,21,2,1,1627909200.0
7107,2021080220,4021,584,20,2,1,1627905600.0
7108,2021080219,7283,584,19,2,1,1627902000.0
7109,2021080218,16875,584,18,1,1,1627898400.0
7110,2021080217,40153,584,17,1,1,1627894800.0
7111,2021080216,55104,584,16,1,1,1627891200.0
7112,2021080215,60601,584,15,1,1,1627887600.0
7113,2021080214,62543,584,14,1,1,1627884000.0
7114,2021080213,25914,584,13,1,1,1627880400.0
7115,2021080212,12473,584,12,1,1,1627876800.0
7116,2021080211,37961,584,11,1,1,1627873200.0
7117,2021080210,53978,584,10,1,1,1627869600.0
7118,2021080209,74784,584,9,1,1,1627866000.0
7119,2021080208,80269,584,8,1,1,1627862400.0
7120,2021080207,5013,584,7,2,1,1627858800.0
7121,2021080206,369,584,6,3,1,1627855200.0
7122,2021080205,151,584,5,3,1,1627851600.0
7123,2021080204,43,584,4,3,1,1627848000.0
7124,2021080203,124,584,3,3,1,1627844400.0
7125,2021080202,72,584,2,3,1,1627840800.0
7126,2021080201,177,584,1,3,1,1627837200.0
7127,2021080200,234,584,0,3,1,1627833600.0
7128,2021080123,581,583,23,3,2,1627830000.0
7129,2021080122,990,583,22,2,2,1627826400.0
7130,2021080121,1410,583,21,2,2,1627822800.0
7131,2021080120,1478,583,20,2,2,1627819200.0
7132,2021080119,1822,583,19,2,2,1627815600.0
7133,2021080118,2625,583,18,1,2,1627812000.0
7134,2021080117,4424,583,17,1,2,1627808400.0
7135,2021080116,4599,583,16,1,2,1627804800.0
7136,2021080115,5236,583,15,1,2,1627801200.0
7137,2021080114,3801,583,14,1,2,1627797600.0
7138,2021080113,3439,583,13,1,2,1627794000.0
7139,2021080112,2575,583,12,1,2,1627790400.0
7140,2021080111,4710,583,11,1,2,1627786800.0
7141,2021080110,5663,583,10,1,2,1627783200.0
7142,2021080109,6560,583,9,1,2,1627779600.0
7143,2021080108,4176,583,8,1,2,1627776000.0
7144,2021080107,745,583,7,2,2,1627772400.0
7145,2021080106,208,583,6,3,2,1627768800.0
7146,2021080105,150,583,5,3,2,1627765200.0
7147,2021080104,52,583,4,3,2,1627761600.0
7148,2021080103,127,583,3,3,2,1627758000.0
7149,2021080102,82,583,2,3,2,1627754400.0
7150,2021080101,185,583,1,3,2,1627750800.0
7151,2021080100,368,583,0,3,2,1627747200.0
7152,2021073123,728,582,23,3,2,1627743600.0
7153,2021073122,1243,582,22,2,2,1627740000.0
7154,2021073121,1615,582,21,2,2,1627736400.0
7155,2021073120,2216,582,20,2,2,1627732800.0
7156,2021073119,2941,582,19,2,2,1627729200.0
7157,2021073118,4768,582,18,1,2,1627725600.0
7158,2021073117,7257,582,17,1,2,1627722000.0
7159,2021073116,7739,582,16,1,2,1627718400.0
7160,2021073115,8445,582,15,1,2,1627714800.0
7161,2021073114,6444,582,14,1,2,1627711200.0
7162,2021073113,5115,582,13,1,2,1627707600.0
7163,2021073112,4897,582,12,1,2,1627704000.0
7164,2021073111,8557,582,11,1,2,1627700400.0
7165,2021073110,10413,582,10,1,2,1627696800.0
7166,2021073109,12159,582,9,1,2,1627693200.0
7167,2021073108,8981,582,8,1,2,1627689600.0
7168,2021073107,1322,582,7,2,2,1627686000.0
7169,2021073106,246,582,6,3,2,1627682400.0
7170,2021073105,139,582,5,3,2,1627678800.0
7171,2021073104,58,582,4,3,2,1627675200.0
7172,2021073103,123,582,3,3,2,1627671600.0
7173,2021073102,94,582,2,3,2,1627668000.0
7174,2021073101,215,582,1,3,2,1627664400.0
7175,2021073100,366,582,0,3,2,1627660800.0
7176,2021073023,974,581,23,3,1,1627657200.0
7177,2021073022,1679,581,22,2,1,1627653600.0
7178,2021073021,2893,581,21,2,1,1627650000.0
7179,2021073020,4748,581,20,2,1,1627646400.0
7180,2021073019,9369,581,19,2,1,1627642800.0
7181,2021073018,21619,581,18,1,1,1627639200.0
7182,2021073017,44785,581,17,1,1,1627635600.0
7183,2021073016,57736,581,16,1,1,1627632000.0
7184,2021073015,64940,581,15,1,1,1627628400.0
7185,2021073014,65183,581,14,1,1,1627624800.0
7186,2021073013,27185,581,13,1,1,1627621200.0
7187,2021073012,14765,581,12,1,1,1627617600.0
7188,2021073011,40576,581,11,1,1,1627614000.0
7189,2021073010,55812,581,10,1,1,1627610400.0
7190,2021073009,74784,581,9,1,1,1627606800.0
7191,2021073008,77964,581,8,1,1,1627603200.0
7192,2021073007,4991,581,7,2,1,1627599600.0
7193,2021073006,490,581,6,3,1,1627596000.0
7194,2021073005,217,581,5,3,1,1627592400.0
7195,2021073004,60,581,4,3,1,1627588800.0
7196,2021073003,167,581,3,3,1,1627585200.0
7197,2021073002,98,581,2,3,1,1627581600.0
7198,2021073001,265,581,1,3,1,1627578000.0
7199,2021073000,392,581,0,3,1,1627574400.0
7200,2021072923,999,580,23,3,1,1627570800.0
7201,2021072922,1589,580,22,2,1,1627567200.0
7202,2021072921,2581,580,21,2,1,1627563600.0
7203,2021072920,4104,580,20,2,1,1627560000.0
7204,2021072919,7414,580,19,2,1,1627556400.0
7205,2021072918,17428,580,18,1,1,1627552800.0
7206,2021072917,40788,580,17,1,1,1627549200.0
7207,2021072916,54594,580,16,1,1,1627545600.0
7208,2021072915,62276,580,15,1,1,1627542000.0
7209,2021072914,62829,580,14,1,1,1627538400.0
7210,2021072913,26728,580,13,1,1,1627534800.0
7211,2021072912,14220,580,12,1,1,1627531200.0
7212,2021072911,39614,580,11,1,1,1627527600.0
7213,2021072910,56798,580,10,1,1,1627524000.0
7214,2021072909,78325,580,9,1,1,1627520400.0
7215,2021072908,80429,580,8,1,1,1627516800.0
7216,2021072907,5108,580,7,2,1,1627513200.0
7217,2021072906,575,580,6,3,1,1627509600.0
7218,2021072905,212,580,5,3,1,1627506000.0
7219,2021072904,62,580,4,3,1,1627502400.0
7220,2021072903,137,580,3,3,1,1627498800.0
7221,2021072902,90,580,2,3,1,1627495200.0
7222,2021072901,241,580,1,3,1,1627491600.0
7223,2021072900,417,580,0,3,1,1627488000.0
7224,2021072823,1085,579,23,3,1,1627484400.0
7225,2021072822,1898,579,22,2,1,1627480800.0
7226,2021072821,2658,579,21,2,1,1627477200.0
7227,2021072820,4106,579,20,2,1,1627473600.0
7228,2021072819,7352,579,19,2,1,1627470000.0
7229,2021072818,17496,579,18,1,1,1627466400.0
7230,2021072817,41957,579,17,1,1,1627462800.0
7231,2021072816,57603,579,16,1,1,1627459200.0
7232,2021072815,65806,579,15,1,1,1627455600.0
7233,2021072814,65634,579,14,1,1,1627452000.0
7234,2021072813,27750,579,13,1,1,1627448400.0
7235,2021072812,14089,579,12,1,1,1627444800.0
7236,2021072811,41108,579,11,1,1,1627441200.0
7237,2021072810,57815,579,10,1,1,1627437600.0
7238,2021072809,78196,579,9,1,1,1627434000.0
7239,2021072808,82240,579,8,1,1,1627430400.0
7240,2021072807,5211,579,7,2,1,1627426800.0
7241,2021072806,497,579,6,3,1,1627423200.0
7242,2021072805,204,579,5,3,1,1627419600.0
7243,2021072804,59,579,4,3,1,1627416000.0
7244,2021072803,146,579,3,3,1,1627412400.0
7245,2021072802,121,579,2,3,1,1627408800.0
7246,2021072801,281,579,1,3,1,1627405200.0
7247,2021072800,381,579,0,3,1,1627401600.0
7248,2021072723,850,578,23,3,1,1627398000.0
7249,2021072722,1572,578,22,2,1,1627394400.0
7250,2021072721,2430,578,21,2,1,1627390800.0
7251,2021072720,4119,578,20,2,1,1627387200.0
7252,2021072719,7633,578,19,2,1,1627383600.0
7253,2021072718,17670,578,18,1,1,1627380000.0
7254,2021072717,42134,578,17,1,1,1627376400.0
7255,2021072716,57667,578,16,1,1,1627372800.0
7256,2021072715,65412,578,15,1,1,1627369200.0
7257,2021072714,64777,578,14,1,1,1627365600.0
7258,2021072713,28984,578,13,1,1,1627362000.0
7259,2021072712,13712,578,12,1,1,1627358400.0
7260,2021072711,41028,578,11,1,1,1627354800.0
7261,2021072710,57991,578,10,1,1,1627351200.0
7262,2021072709,79785,578,9,1,1,1627347600.0
7263,2021072708,83659,578,8,1,1,1627344000.0
7264,2021072707,5266,578,7,2,1,1627340400.0
7265,2021072706,497,578,6,3,1,1627336800.0
7266,2021072705,196,578,5,3,1,1627333200.0
7267,2021072704,66,578,4,3,1,1627329600.0
7268,2021072703,150,578,3,3,1,1627326000.0
7269,2021072702,75,578,2,3,1,1627322400.0
7270,2021072701,241,578,1,3,1,1627318800.0
7271,2021072700,354,578,0,3,1,1627315200.0
7272,2021072623,922,577,23,3,1,1627311600.0
7273,2021072622,1847,577,22,2,1,1627308000.0
7274,2021072621,2433,577,21,2,1,1627304400.0
7275,2021072620,3877,577,20,2,1,1627300800.0
7276,2021072619,7632,577,19,2,1,1627297200.0
7277,2021072618,18650,577,18,1,1,1627293600.0
7278,2021072617,43765,577,17,1,1,1627290000.0
7279,2021072616,60530,577,16,1,1,1627286400.0
7280,2021072615,67925,577,15,1,1,1627282800.0
7281,2021072614,68378,577,14,1,1,1627279200.0
7282,2021072613,28377,577,13,1,1,1627275600.0
7283,2021072612,14000,577,12,1,1,1627272000.0
7284,2021072611,43962,577,11,1,1,1627268400.0
7285,2021072610,62151,577,10,1,1,1627264800.0
7286,2021072609,83334,577,9,1,1,1627261200.0
7287,2021072608,84787,577,8,1,1,1627257600.0
7288,2021072607,5525,577,7,2,1,1627254000.0
7289,2021072606,455,577,6,3,1,1627250400.0
7290,2021072605,197,577,5,3,1,1627246800.0
7291,2021072604,69,577,4,3,1,1627243200.0
7292,2021072603,146,577,3,3,1,1627239600.0
7293,2021072602,75,577,2,3,1,1627236000.0
7294,2021072601,220,577,1,3,1,1627232400.0
7295,2021072600,289,577,0,3,1,1627228800.0
7296,2021072523,633,576,23,3,2,1627225200.0
7297,2021072522,1096,576,22,2,2,1627221600.0
7298,2021072521,1489,576,21,2,2,1627218000.0
7299,2021072520,1677,576,20,2,2,1627214400.0
7300,2021072519,2077,576,19,2,2,1627210800.0
7301,2021072518,2654,576,18,1,2,1627207200.0
7302,2021072517,4407,576,17,1,2,1627203600.0
7303,2021072516,4370,576,16,1,2,1627200000.0
7304,2021072515,4686,576,15,1,2,1627196400.0
7305,2021072514,3452,576,14,1,2,1627192800.0
7306,2021072513,2944,576,13,1,2,1627189200.0
7307,2021072512,2348,576,12,1,2,1627185600.0
7308,2021072511,4059,576,11,1,2,1627182000.0
7309,2021072510,4642,576,10,1,2,1627178400.0
7310,2021072509,5828,576,9,1,2,1627174800.0
7311,2021072508,3997,576,8,1,2,1627171200.0
7312,2021072507,790,576,7,2,2,1627167600.0
7313,2021072506,195,576,6,3,2,1627164000.0
7314,2021072505,165,576,5,3,2,1627160400.0
7315,2021072504,49,576,4,3,2,1627156800.0
7316,2021072503,141,576,3,3,2,1627153200.0
7317,2021072502,73,576,2,3,2,1627149600.0
7318,2021072501,208,576,1,3,2,1627146000.0
7319,2021072500,312,576,0,3,2,1627142400.0
7320,2021072423,588,575,23,3,2,1627138800.0
7321,2021072422,874,575,22,2,2,1627135200.0
7322,2021072421,1140,575,21,2,2,1627131600.0
7323,2021072420,1421,575,20,2,2,1627128000.0
7324,2021072419,1842,575,19,2,2,1627124400.0
7325,2021072418,3000,575,18,1,2,1627120800.0
